"Symbol","Name","LastSale","MarketCap","IPOyear","Sector","industry","Summary Quote",
"TWTR","Twitter, Inc.","27.86","$21.82B","2013","Technology","Computer Software: Programming, Data Processing","https://old.nasdaq.com/symbol/twtr",
"TWO","Two Harbors Investments Corp","4.77","$1.3B","n/a","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/two",
"TWO^A","Two Harbors Investments Corp","19.65","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/two^a",
"TWO^B","Two Harbors Investments Corp","19.62","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/two^b",
"TWO^C","Two Harbors Investments Corp","19","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/two^c",
"TWO^D","Two Harbors Investments Corp","20.47","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/two^d",
"TWO^E","Two Harbors Investments Corp","19.25","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/two^e",
"TYL","Tyler Technologies, Inc.","308.93","$12.28B","n/a","Technology","Computer Software: Prepackaged Software","https://old.nasdaq.com/symbol/tyl",
"TSN","Tyson Foods, Inc.","58.41","$21.32B","n/a","Consumer Non-Durables","Meat/Poultry/Fish","https://old.nasdaq.com/symbol/tsn",
"USB","U.S. Bancorp","35.65","$54.23B","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/usb",
"USB^A","U.S. Bancorp","725","n/a","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/usb^a",
"USB^H","U.S. Bancorp","18.0394","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/usb^h",
"USB^M","U.S. Bancorp","26.1844","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/usb^m",
"USB^O","U.S. Bancorp","24.8442","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/usb^o",
"USB^P","U.S. Bancorp","26.226","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/usb^p",
"USPH","U.S. Physical Therapy, Inc.","69.16","$883.49M","1992","Health Care","Medical/Nursing Services","https://old.nasdaq.com/symbol/usph",
"SLCA","U.S. Silica Holdings, Inc.","1.39","$102.52M","2012","Basic Industries","Mining & Quarrying of Nonmetallic Minerals (No Fuels)","https://old.nasdaq.com/symbol/slca",
"USX","U.S. Xpress Enterprises, Inc.","3.66","$179.94M","2018","Transportation","Trucking Freight/Courier Services","https://old.nasdaq.com/symbol/usx",
"UBER","Uber Technologies, Inc.","26.94","$46.53B","2019","Miscellaneous","Business Services","https://old.nasdaq.com/symbol/uber",
"UI","Ubiquiti Inc.","159.72","$10.36B","n/a","Technology","Radio And Television Broadcasting And Communications Equipment","https://old.nasdaq.com/symbol/ui",
"UBS","UBS AG","9.59","$34.68B","2014","Finance","Major Banks","https://old.nasdaq.com/symbol/ubs",
"UDR","UDR, Inc.","38.66","$11.4B","n/a","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/udr",
"UGI","UGI Corporation","28.85","$6.02B","n/a","Public Utilities","Natural Gas Distribution","https://old.nasdaq.com/symbol/ugi",
"UGP","Ultrapar Participacoes S.A.","2.68","$2.91B","n/a","Public Utilities","Oil/Gas Transmission","https://old.nasdaq.com/symbol/ugp",
"UMH","UMH Properties, Inc.","10.47","$431.41M","n/a","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/umh",
"UMH^B","UMH Properties, Inc.","21.35","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/umh^b",
"UMH^C","UMH Properties, Inc.","18.7301","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/umh^c",
"UMH^D","UMH Properties, Inc.","18","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/umh^d",
"UA","Under Armour, Inc.","8.64","$3.9B","2016","Consumer Non-Durables","Apparel","https://old.nasdaq.com/symbol/ua",
"UAA","Under Armour, Inc.","9.75","$4.41B","n/a","Consumer Non-Durables","Apparel","https://old.nasdaq.com/symbol/uaa",
"UFI","Unifi, Inc.","9.54","$176.54M","n/a","Consumer Non-Durables","Textiles","https://old.nasdaq.com/symbol/ufi",
"UNF","Unifirst Corporation","162.06","$3.06B","n/a","Consumer Services","Other Consumer Services","https://old.nasdaq.com/symbol/unf",
"UN","Unilever NV","49.49","$116.63B","n/a","Basic Industries","Package Goods/Cosmetics","https://old.nasdaq.com/symbol/un",
"UL","Unilever PLC","51.26","$134.14B","n/a","Basic Industries","Package Goods/Cosmetics","https://old.nasdaq.com/symbol/ul",
"UNP","Union Pacific Corporation","149.62","$101.53B","n/a","Transportation","Railroads","https://old.nasdaq.com/symbol/unp",
"UIS","Unisys Corporation","12.9","$811.44M","n/a","Technology","EDP Services","https://old.nasdaq.com/symbol/uis",
"UNT","Unit Corporation","0.2459","$13.63M","n/a","Energy","Oil & Gas Production","https://old.nasdaq.com/symbol/unt",
"UMC","United Microelectronics Corporation","2.29","$5.37B","n/a","Technology","Semiconductors","https://old.nasdaq.com/symbol/umc",
"UNFI","United Natural Foods, Inc.","9.59","$514.2M","2019","Consumer Non-Durables","Food Distributors","https://old.nasdaq.com/symbol/unfi",
"UPS","United Parcel Service, Inc.","98.79","$84.81B","1999","Transportation","Trucking Freight/Courier Services","https://old.nasdaq.com/symbol/ups",
"URI","United Rentals, Inc.","111.64","$8.27B","1997","Technology","Diversified Commercial Services","https://old.nasdaq.com/symbol/uri",
"USM","United States Cellular Corporation","30.54","$2.63B","1988","Public Utilities","Telecommunications Equipment","https://old.nasdaq.com/symbol/usm",
"UZA","United States Cellular Corporation","22.55","n/a","n/a","Public Utilities","Telecommunications Equipment","https://old.nasdaq.com/symbol/uza",
"UZB","United States Cellular Corporation","23.73","n/a","2014","Public Utilities","Telecommunications Equipment","https://old.nasdaq.com/symbol/uzb",
"UZC","United States Cellular Corporation","23.91","n/a","2015","Public Utilities","Telecommunications Equipment","https://old.nasdaq.com/symbol/uzc",
"X","United States Steel Corporation","6.76","$1.15B","n/a","Basic Industries","Steel/Iron Ore","https://old.nasdaq.com/symbol/x",
"UNH","UnitedHealth Group Incorporated","267.83","$254.06B","n/a","Health Care","Medical Specialities","https://old.nasdaq.com/symbol/unh",
"UTL","UNITIL Corporation","53.39","$798.72M","n/a","Public Utilities","Power Generation","https://old.nasdaq.com/symbol/utl",
"UNVR","Univar Solutions Inc.","12.14","$2.05B","2015","Consumer Durables","Specialty Chemicals","https://old.nasdaq.com/symbol/unvr",
"UVV","Universal Corporation","45.63","$1.13B","n/a","Consumer Services","Farming/Seeds/Milling","https://old.nasdaq.com/symbol/uvv",
"UHT","Universal Health Realty Income Trust","106.25","$1.46B","n/a","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/uht",
"UHS","Universal Health Services, Inc.","106.99","$9.28B","n/a","Health Care","Hospital/Nursing Management","https://old.nasdaq.com/symbol/uhs",
"UVE","UNIVERSAL INSURANCE HOLDINGS INC","17.18","$561.53M","n/a","Finance","Property-Casualty Insurers","https://old.nasdaq.com/symbol/uve",
"UTI","Universal Technical Institute Inc","5.75","$187.03M","2003","Consumer Services","Other Consumer Services","https://old.nasdaq.com/symbol/uti",
"UNM","Unum Group","15.21","$3.09B","n/a","Finance","Accident &Health Insurance","https://old.nasdaq.com/symbol/unm",
"UNMA","Unum Group","22.62","n/a","2018","Finance","Accident &Health Insurance","https://old.nasdaq.com/symbol/unma",
"UE","Urban Edge Properties","9.06","$1.1B","2015","Finance","Real Estate","https://old.nasdaq.com/symbol/ue",
"UBA","Urstadt Biddle Properties Inc.","13.41","$537.23M","n/a","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/uba",
"UBP","Urstadt Biddle Properties Inc.","11.32","$453.5M","n/a","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/ubp",
"UBP^H","Urstadt Biddle Properties Inc.","18.4","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/ubp^h",
"UBP^K","Urstadt Biddle Properties Inc.","17.2","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/ubp^k",
"USFD","US Foods Holding Corp.","18.08","$3.98B","2016","Consumer Non-Durables","Food Distributors","https://old.nasdaq.com/symbol/usfd",
"USAC","USA Compression Partners, LP","6.3","$608.9M","2013","Public Utilities","Natural Gas Distribution","https://old.nasdaq.com/symbol/usac",
"USNA","USANA Health Sciences, Inc.","70.94","$1.53B","n/a","Consumer Durables","Specialty Chemicals","https://old.nasdaq.com/symbol/usna",
"USDP","USD Partners LP","3.05","$81.87M","2014","Transportation","Railroads","https://old.nasdaq.com/symbol/usdp",
"BIF","USLIFE Income Fund, Inc.","9.54","$979.53M","n/a","n/a","n/a","https://old.nasdaq.com/symbol/bif",
"VFC","V.F. Corporation","57.99","$22.89B","n/a","Consumer Non-Durables","Apparel","https://old.nasdaq.com/symbol/vfc",
"EGY","VAALCO Energy, Inc. ","0.9466","$54.88M","n/a","Energy","Oil & Gas Production","https://old.nasdaq.com/symbol/egy",
"MTN","Vail Resorts, Inc.","157.72","$6.36B","1997","Consumer Services","Services-Misc. Amusement & Recreation","https://old.nasdaq.com/symbol/mtn",
"VAL","Valaris plc","0.4401","$86.85M","n/a","Energy","Oil & Gas Production","https://old.nasdaq.com/symbol/val",
"VALE","VALE S.A.","8.44","$43.28B","n/a","Basic Industries","Precious Metals","https://old.nasdaq.com/symbol/vale",
"VLO","Valero Energy Corporation","51.6","$21.08B","n/a","Energy","Integrated oil Companies","https://old.nasdaq.com/symbol/vlo",
"VHI","Valhi, Inc.","1.09","$369.77M","n/a","Basic Industries","Major Chemicals","https://old.nasdaq.com/symbol/vhi",
"VMI","Valmont Industries, Inc.","110.58","$2.38B","n/a","Capital Goods","Metal Fabrications","https://old.nasdaq.com/symbol/vmi",
"VVV","Valvoline Inc.","13.7","$2.58B","2016","Basic Industries","Major Chemicals","https://old.nasdaq.com/symbol/vvv",
"VAPO","Vapotherm, Inc.","16.24","$339.02M","2018","Health Care","Medical/Dental Instruments","https://old.nasdaq.com/symbol/vapo",
"VAR","Varian Medical Systems, Inc.","115.23","$10.45B","n/a","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","https://old.nasdaq.com/symbol/var",
"VGR","Vector Group Ltd.","9.63","$1.43B","n/a","Consumer Non-Durables","Farming/Seeds/Milling","https://old.nasdaq.com/symbol/vgr",
"VEC","Vectrus, Inc.","40.04","$463.94M","2014","Consumer Services","Diversified Commercial Services","https://old.nasdaq.com/symbol/vec",
"VEDL","Vedanta  Limited","3.91","$3.63B","2013","Capital Goods","Metal Fabrications","https://old.nasdaq.com/symbol/vedl",
"VEEV","Veeva Systems Inc.","160.49","$23.95B","2013","Technology","Computer Software: Prepackaged Software","https://old.nasdaq.com/symbol/veev",
"VEL","Velocity Financial, Inc.","3.45","$65.55M","2020","Finance","Finance: Consumer Services","https://old.nasdaq.com/symbol/vel",
"VNTR","Venator Materials PLC","1.35","$144.09M","2017","Basic Industries","Major Chemicals","https://old.nasdaq.com/symbol/vntr",
"VTR","Ventas, Inc.","30.15","$11.24B","n/a","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/vtr",
"VNE","Veoneer, Inc.","8.18","$912.52M","2018","Capital Goods","Auto Parts:O.E.M.","https://old.nasdaq.com/symbol/vne",
"VER","VEREIT Inc.","4.8","$5.17B","n/a","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/ver",
"VER^F","VEREIT Inc.","19.12","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/ver^f",
"VRTV","Veritiv Corporation","9.48","$153.1M","2014","Consumer Services","Paper","https://old.nasdaq.com/symbol/vrtv",
"VZ","Verizon Communications Inc.","57.8","$239.29B","n/a","Public Utilities","Telecommunications Equipment","https://old.nasdaq.com/symbol/vz",
"VET","Vermilion Energy Inc.","4.29","$670.48M","n/a","Energy","Oil & Gas Production","https://old.nasdaq.com/symbol/vet",
"VRS","Verso Corporation","13.3","$467.93M","2016","Basic Industries","Paper","https://old.nasdaq.com/symbol/vrs",
"VCIF","Vertical Capital Income Fund","8.97","$93.11M","2019","n/a","n/a","https://old.nasdaq.com/symbol/vcif",
"VERT.U","Vertiv Holdings, LLC","n/a","n/a","2018","n/a","n/a","https://old.nasdaq.com/symbol/vert.u",
"VRT","Vertiv Holdings, LLC","8.5","$2.79B","2018","Capital Goods","Industrial Machinery/Components","https://old.nasdaq.com/symbol/vrt",
"VRT.WS","Vertiv Holdings, LLC","n/a","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/vrt.ws",
"VVI","Viad Corp","24.65","$502.38M","n/a","Miscellaneous","Business Services","https://old.nasdaq.com/symbol/vvi",
"VICI","VICI Properties Inc.","15.92","$7.46B","2018","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/vici",
"VNCE","Vince Holding Corp.","4.96","$57.93M","2013","Consumer Services","Clothing/Shoe/Accessory Stores","https://old.nasdaq.com/symbol/vnce",
"VIPS","Vipshop Holdings Limited","15.5","$10.39B","2012","Consumer Services","Catalog/Specialty Distribution","https://old.nasdaq.com/symbol/vips",
"SPCE","Virgin Galactic Holdings, Inc.","15.36","$3.01B","2017","Consumer Services","Transportation Services","https://old.nasdaq.com/symbol/spce",
"SPCE.U","Virgin Galactic Holdings, Inc.","n/a","n/a","2017","n/a","n/a","https://old.nasdaq.com/symbol/spce.u",
"SPCE.WS","Virgin Galactic Holdings, Inc.","n/a","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/spce.ws",
"VGI","Virtus Global Multi-Sector Income Fund","10.01","$113.16M","2012","n/a","n/a","https://old.nasdaq.com/symbol/vgi",
"ZTR","Virtus Total Return Fund Inc.","7.83","$193.11M","1988","n/a","n/a","https://old.nasdaq.com/symbol/ztr",
"V","Visa Inc.","174.94","$387.65B","n/a","Miscellaneous","Business Services","https://old.nasdaq.com/symbol/v",
"VSH","Vishay Intertechnology, Inc.","15.43","$2.23B","n/a","Capital Goods","Electrical Products","https://old.nasdaq.com/symbol/vsh",
"VPG","Vishay Precision Group, Inc.","22.46","$303.98M","n/a","Capital Goods","Electrical Products","https://old.nasdaq.com/symbol/vpg",
"VIST","Vista Oil & Gas, S.A.B. de C.V.","2.5101","$218.71M","2019","Energy","Oil & Gas Production","https://old.nasdaq.com/symbol/vist",
"VSTO","Vista Outdoor Inc.","8.23","$476.33M","2015","Capital Goods","Ordnance And Accessories","https://old.nasdaq.com/symbol/vsto",
"VST","Vistra Energy Corp.","17.46","$8.53B","n/a","Public Utilities","Electric Utilities: Central","https://old.nasdaq.com/symbol/vst",
"VST.WS.A","Vistra Energy Corp.","n/a","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/vst.ws.a",
"VVNT","Vivint Smart Home, Inc.","11.8","$2.1B","2017","Finance","Business Services","https://old.nasdaq.com/symbol/vvnt",
"VVNT.WS","Vivint Smart Home, Inc.","n/a","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/vvnt.ws",
"VSLR","Vivint Solar, Inc.","5.46","$677.91M","2014","Capital Goods","Building Products","https://old.nasdaq.com/symbol/vslr",
"VMW","Vmware, Inc.","130.46","$54.53B","2007","Technology","Computer Software: Prepackaged Software","https://old.nasdaq.com/symbol/vmw",
"VOC","VOC Energy Trust","1.93","$32.81M","2011","Energy","Oil & Gas Production","https://old.nasdaq.com/symbol/voc",
"VCRA","Vocera Communications, Inc.","21.41","$680.01M","2012","Capital Goods","Telecommunications Equipment","https://old.nasdaq.com/symbol/vcra",
"VNO","Vornado Realty Trust","40.48","$7.74B","n/a","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/vno",
"VNO^K","Vornado Realty Trust","23.62","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/vno^k",
"VNO^L","Vornado Realty Trust","22.95","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/vno^l",
"VNO^M","Vornado Realty Trust","22.43","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/vno^m",
"VJET","voxeljet AG","0.87","$21.04M","2013","Capital Goods","Industrial Machinery/Components","https://old.nasdaq.com/symbol/vjet",
"IAE","Voya Asia Pacific High Dividend Equity Income Fund","6.51","$77.46M","2007","n/a","n/a","https://old.nasdaq.com/symbol/iae",
"IHD","Voya Emerging Markets High Income Dividend Equity Fund","5.72","$108.9M","2011","n/a","n/a","https://old.nasdaq.com/symbol/ihd",
"VOYA","Voya Financial, Inc.","43.6","$5.77B","2013","Finance","Life Insurance","https://old.nasdaq.com/symbol/voya",
"VOYA^B","Voya Financial, Inc.","25","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/voya^b",
"IGA","Voya Global Advantage and Premium Opportunity Fund","7.92","$144.98M","2005","n/a","n/a","https://old.nasdaq.com/symbol/iga",
"IGD","Voya Global Equity Dividend and Premium Opportunity Fund","4.8","$465.97M","2005","n/a","n/a","https://old.nasdaq.com/symbol/igd",
"IDE","Voya Infrastructure, Industrials and Materials Fund","8.37","$161.36M","2010","n/a","n/a","https://old.nasdaq.com/symbol/ide",
"IID","Voya International High Dividend Equity Income Fund","4","$33.7M","2007","n/a","n/a","https://old.nasdaq.com/symbol/iid",
"IRR","Voya Natural Resources Equity Income Fund","2.24","$50.93M","n/a","n/a","n/a","https://old.nasdaq.com/symbol/irr",
"PPR","Voya Prime Rate Trust","3.92","$579.33M","n/a","n/a","n/a","https://old.nasdaq.com/symbol/ppr",
"VMC","Vulcan Materials Company","112.97","$14.97B","n/a","Basic Industries","Mining & Quarrying of Nonmetallic Minerals (No Fuels)","https://old.nasdaq.com/symbol/vmc",
"WTI","W&T Offshore, Inc.","2.12","$300.34M","2005","Energy","Oil & Gas Production","https://old.nasdaq.com/symbol/wti",
"WPC","W. P. Carey Inc.","62.35","$10.74B","n/a","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/wpc",
"WRB","W.R. Berkley Corporation","55.22","$10.13B","n/a","Finance","Property-Casualty Insurers","https://old.nasdaq.com/symbol/wrb",
"WRB^B","W.R. Berkley Corporation","23.24","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/wrb^b",
"WRB^C","W.R. Berkley Corporation","24.3365","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/wrb^c",
"WRB^D","W.R. Berkley Corporation","23.18","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/wrb^d",
"WRB^E","W.R. Berkley Corporation","23.26","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/wrb^e",
"WRB^F","W.R. Berkley Corporation","23.08","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/wrb^f",
"GRA","W.R. Grace & Co.","39.98","$2.65B","n/a","Basic Industries","Major Chemicals","https://old.nasdaq.com/symbol/gra",
"GWW","W.W. Grainger, Inc.","270.4","$14.51B","n/a","Consumer Services","Office Equipment/Supplies/Services","https://old.nasdaq.com/symbol/gww",
